"product_name","sales_per_quantity","order_date"
"Fellowes Stor/Drawer Steel Plus Storage Drawers","95.43","2017-08-21"
"Fellowes Stor/Drawer Steel Plus Storage Drawers","95.43","2017-09-10"
"Fellowes Super Stor/Drawer Files","161.55","2017-08-18"
"Fellowes Super Stor/Drawer Files","129.24","2017-09-09"
"Fellowes Superior 10 Outlet Split Surge Protector","7.612","2017-01-01"
"Fellowes Superior 10 Outlet Split Surge Protector","7.612","2017-10-02"
"Fellowes Superior 10 Outlet Split Surge Protector","38.06","2017-11-12"
"Fellowes Superior 10 Outlet Split Surge Protector","30.448","2017-11-26"
"Fellowes Twister Kit  Gray/Clear  3/pkg","2.412","2017-05-27"
"Fellowes Twister Kit  Gray/Clear  3/pkg","1.608","2017-08-11"
"Fellowes Twister Kit  Gray/Clear  3/pkg","8.040000000000001","2017-12-11"
"Fellowes Twister Kit  Gray/Clear  3/pkg","2.412","2017-12-18"
"File Shuttle I and Handi-File","17.808","2017-05-29"
"File Shuttle II and Handi-File  Black","33.89","2017-03-06"
"File Shuttle II and Handi-File  Black","27.112","2017-03-16"
"File Shuttle II and Handi-File  Black","33.89","2017-11-19"
"First Data FD10 PIN Pad","63.199999999999996","2017-10-30"
"First Data TMFD35 PIN Pad","142.8","2017-12-04"
"Fiskars 8 Scissors  2/Pack","17.24","2017-09-18"
"Fiskars Softgrip Scissors","10.98","2017-04-23"
"Fiskars Softgrip Scissors","10.98","2017-09-22"
"Fiskars Spring-Action Scissors","11.184","2017-06-19"
"Fiskars Spring-Action Scissors","13.98","2017-12-17"
"Flat Face Poster Frame","18.84","2017-01-12"
"Flat Face Poster Frame","15.072","2017-02-17"
"Flat Face Poster Frame","18.84","2017-03-30"
"Flat Face Poster Frame","7.5360000000000005","2017-05-18"
"Flat Face Poster Frame","15.072","2017-08-27"
"Flexible Leather- Look Classic Collection Ring Binder","3.7880000000000003","2017-04-11"
"Flexible Leather- Look Classic Collection Ring Binder","5.682","2017-11-06"
"Floodlight Indoor Halogen Bulbs  1 Bulb per Pack  60 Watts","15.52","2017-11-20"
"Fluorescent Highlighters by Dixon","3.184","2017-01-01"
"Fluorescent Highlighters by Dixon","3.98","2017-03-06"
"Fluorescent Highlighters by Dixon","3.98","2017-06-26"
"Fluorescent Highlighters by Dixon","3.184","2017-09-13"
"G.E. Halogen Desk Lamp Bulbs","6.98","2017-05-20"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","5.312","2017-09-29"
"G.E. Longer-Life Indoor Recessed Floodlight Bulbs","2.656","2017-12-28"
"GBC Clear Cover  8-1/2 x 11  unpunched  25 covers per pack","3.032","2017-01-29"
"GBC DocuBind 200 Manual Binding Machine","336.784","2017-09-15"
"GBC DocuBind 300 Electric Binding Machine","420.784","2017-08-27"
"GBC DocuBind 300 Electric Binding Machine","525.98","2017-09-02"
"GBC DocuBind 300 Electric Binding Machine","525.98","2017-09-07"
"GBC DocuBind 300 Electric Binding Machine","157.794","2017-12-02"
"GBC DocuBind P100 Manual Binding Machine","132.784","2017-05-25"
"GBC DocuBind P100 Manual Binding Machine","165.98","2017-11-27"
"GBC DocuBind P400 Electric Binding System","1360.99","2017-01-16"
"GBC DocuBind P400 Electric Binding System","408.297","2017-10-19"
"GBC DocuBind P50 Personal Binding Machine","19.194","2017-09-28"
"GBC DocuBind P50 Personal Binding Machine","51.184","2017-11-13"
"GBC DocuBind P50 Personal Binding Machine","51.184","2017-12-25"
"GBC DocuBind TL200 Manual Binding Machine","223.98","2017-03-11"
"GBC DocuBind TL200 Manual Binding Machine","179.184","2017-04-13"
"GBC DocuBind TL200 Manual Binding Machine","179.184","2017-06-29"
"GBC DocuBind TL200 Manual Binding Machine","179.184","2017-08-17"
"GBC DocuBind TL300 Electric Binding System","896.9899999999999","2017-04-08"
"GBC DocuBind TL300 Electric Binding System","269.09700000000004","2017-08-13"
"GBC DocuBind TL300 Electric Binding System","717.592","2017-08-21"
"GBC DocuBind TL300 Electric Binding System","269.097","2017-09-16"
"GBC DocuBind TL300 Electric Binding System","896.99","2017-10-03"
"GBC Durable Plastic Covers","15.48","2017-02-02"
"GBC Durable Plastic Covers","15.479999999999999","2017-04-23"
"GBC Durable Plastic Covers","19.349999999999998","2017-10-02"
"GBC Ibimaster 500 Manual ProClick Binding System","152.196","2017-01-12"
"GBC Imprintable Covers","8.784","2017-11-10"
"GBC Imprintable Covers","10.98","2017-11-19"
"GBC Imprintable Covers","10.98","2017-12-09"
"GBC Instant Index System for Binding Systems","8.88","2017-03-27"
"GBC Instant Index System for Binding Systems","2.664","2017-04-07"
"GBC Instant Index System for Binding Systems","7.104","2017-12-24"
"GBC Instant Report Kit","1.294","2017-01-01"
"GBC Instant Report Kit","6.470000000000001","2017-01-30"
"GBC Instant Report Kit","1.941","2017-02-03"
"GBC Instant Report Kit","1.941","2017-09-14"
"GBC Instant Report Kit","1.294","2017-09-30"
"GBC Instant Report Kit","6.47","2017-10-21"
"GBC Linen Binding Covers","6.196","2017-04-30"
"GBC Personal VeloBind Strips","3.594","2017-08-18"
"GBC Plastic Binding Combs","5.904","2017-12-17"
"GBC Plasticlear Binding Covers","2.296","2017-03-17"
"GBC Plasticlear Binding Covers","2.296","2017-06-19"
"GBC Plasticlear Binding Covers","3.4440000000000004","2017-06-22"
"GBC Poly Designer Binding Covers","16.74","2017-07-29"
"GBC Poly Designer Binding Covers","13.392000000000001","2017-09-22"
"GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11","12.792","2017-09-17"
"GBC Pre-Punched Binding Paper  Plastic  White  8-1/2 x 11","4.797","2017-12-03"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","16.784","2017-07-21"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","4.196","2017-11-26"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","16.784","2017-12-03"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","16.784","2017-12-05"
"GBC Premium Transparent Covers with Diagonal Lined Pattern","16.784","2017-12-20"
"GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","12.008000000000001","2017-08-13"
"GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","4.503","2017-09-09"
"GBC Prepunched Paper  19-Hole  for Binding Systems  24-lb","12.008","2017-11-20"
"GBC Prestige Therm-A-Bind Covers","34.31","2017-06-24"
"GBC Prestige Therm-A-Bind Covers","27.448","2017-08-01"
"GBC Prestige Therm-A-Bind Covers","34.31","2017-08-17"
"GBC Prestige Therm-A-Bind Covers","27.447999999999997","2017-11-05"
"GBC ProClick 150 Presentation Binding System","252.784","2017-01-03"
"GBC ProClick 150 Presentation Binding System","63.196","2017-02-09"
"GBC ProClick Punch Binding System","63.98","2017-03-05"
"GBC ProClick Punch Binding System","51.184","2017-06-26"
"GBC ProClick Punch Binding System","19.194","2017-07-30"
"GBC ProClick Spines for 32-Hole Punch","3.759","2017-04-24"
"GBC ProClick Spines for 32-Hole Punch","12.53","2017-12-29"
"GBC Recycled Grain Textured Covers","27.632","2017-08-17"
"GBC Recycled Grain Textured Covers","10.362","2017-11-24"
"GBC Recycled Regency Composition Covers","59.78","2017-04-09"
"GBC Recycled Regency Composition Covers","47.824","2017-08-20"
"GBC Recycled VeloBinder Covers","5.112","2017-01-21"
"GBC Recycled VeloBinder Covers","5.112","2017-09-04"
"GBC Standard Plastic Binding Systems Combs","8.85","2017-07-15"
"GBC Standard Plastic Binding Systems Combs","2.655","2017-09-28"
"GBC Standard Plastic Binding Systems Combs","5.024","2017-11-01"
"GBC Standard Plastic Binding Systems Combs","1.256","2017-11-04"
"GBC Standard Recycled Report Covers  Clear Plastic Sheets","10.78","2017-06-01"
"GBC Standard Recycled Report Covers  Clear Plastic Sheets","3.2340000000000004","2017-10-02"
"GBC Standard Therm-A-Bind Covers","19.936","2017-08-28"
"GBC Standard Therm-A-Bind Covers","7.476","2017-11-23"
"GBC Therma-A-Bind 250T Electric Binding System","98.392","2017-11-02"
"GBC Twin Loop Wire Binding Elements","33.28","2017-05-13"
"GBC Twin Loop Wire Binding Elements","26.624000000000002","2017-05-19"
"GBC Twin Loop Wire Binding Elements","26.624","2017-10-12"
"GBC Twin Loop Wire Binding Elements  9/16 Spine  Black","3.044","2017-06-08"
"GBC Twin Loop Wire Binding Elements  9/16 Spine  Black","3.044","2017-10-14"
"GBC VeloBind Cover Sets","4.632","2017-03-02"
"GBC VeloBind Cover Sets","15.44","2017-03-13"
"GBC VeloBind Cover Sets","4.632000000000001","2017-04-30"
"GBC VeloBind Cover Sets","15.44","2017-06-04"
"GBC Velobind Prepunched Cover Sets  Regency Series","29.583999999999996","2017-05-09"
"GBC Velobind Prepunched Cover Sets  Regency Series","29.583999999999996","2017-09-02"
"GBC Velobind Prepunched Cover Sets  Regency Series","11.094","2017-10-26"
"GBC Velobind Prepunched Cover Sets  Regency Series","29.584","2017-10-30"
"GBC VeloBinder Electric Binding Machine","36.294","2017-06-08"
"GBC VeloBinder Electric Binding Machine","24.196","2017-10-13"
"GBC VeloBinder Manual Binding System","10.797","2017-04-17"
"GBC VeloBinder Manual Binding System","28.792","2017-07-08"
"GBC VeloBinder Manual Binding System","28.792","2017-11-10"
"GBC VeloBinder Manual Binding System","35.99","2017-11-23"
"GBC VeloBinder Manual Binding System","28.792","2017-12-05"
"GBC VeloBinder Strips","2.304","2017-11-10"
"GBC White Gloss Covers  Plain Front","2.896","2017-04-16"
"GBC White Gloss Covers  Plain Front","11.584","2017-07-08"
"GBC White Gloss Covers  Plain Front","11.584","2017-10-01"
"GBC Wire Binding Combs","8.272","2017-12-05"
"GBC Wire Binding Combs","8.272","2017-12-17"
"GE 30522EE2","115.99000000000001","2017-08-27"
"GE 30524EE4","156.792","2017-05-06"
"GE 30524EE4","156.792","2017-07-14"
"GE 30524EE4","195.99","2017-09-22"
"GE 30524EE4","156.792","2017-12-01"
"GE 30524EE4","195.99","2017-12-02"
"GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","99.23","2017-07-08"
"GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","79.384","2017-07-14"
"GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","99.23","2017-08-27"
"GE DSL Phone Line Filter","31.992","2017-08-07"
"GE DSL Phone Line Filter","39.99","2017-09-15"
"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2.91","2017-03-20"
"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2.91","2017-11-18"
"GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","2.328","2017-11-20"
"Gear Head AU3700S Headset","12.99","2017-12-30"
"Geemarc AmpliPOWER60","74.24","2017-02-05"
"Geemarc AmpliPOWER60","55.68","2017-03-16"
"Geemarc AmpliPOWER60","74.24","2017-06-25"
"Geemarc AmpliPOWER60","74.24","2017-10-30"
"Global Adaptabilites Bookcase  Cherry/Storm Gray Finish","430.98","2017-09-17"
"Global Adaptabilites Bookcase  Cherry/Storm Gray Finish","430.98","2017-10-12"
"Global Airflow Leather Mesh Back Chair  Black","135.882","2017-03-24"
"Global Airflow Leather Mesh Back Chair  Black","150.98","2017-06-16"
"Global Airflow Leather Mesh Back Chair  Black","120.78399999999999","2017-07-26"
"Global Airflow Leather Mesh Back Chair  Black","150.98","2017-09-24"
"Global Armless Task Chair  Royal Blue","42.686","2017-05-08"
"Global Armless Task Chair  Royal Blue","42.686","2017-09-08"
"Global Chrome Stack Chair","23.996","2017-05-08"
"Global Chrome Stack Chair","23.996000000000002","2017-12-04"
"Global Comet Stacking Arm Chair","295.757","2017-01-19"
"Global Comet Stacking Armless Chair","239.24","2017-07-06"
"Global Comet Stacking Armless Chair","239.24","2017-10-21"
"Global Comet Stacking Armless Chair","299.05","2017-12-01"
"Global Commerce Series High-Back Swivel/Tilt Chairs","256.482","2017-09-02"
"Global Commerce Series High-Back Swivel/Tilt Chairs","227.984","2017-10-21"
"Global Commerce Series High-Back Swivel/Tilt Chairs","199.486","2017-12-01"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","179.886","2017-02-17"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","179.886","2017-05-14"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","231.282","2017-08-17"
"Global Commerce Series Low-Back Swivel/Tilt Chairs","179.886","2017-11-30"
"Global Deluxe High-Back Managers Chair","200.186","2017-02-16"
"Global Deluxe High-Back Managers Chair","200.186","2017-03-27"
"Global Deluxe High-Back Office Chair in Storm","108.792","2017-10-05"
"Global Deluxe Office Fabric Chairs","86.382","2017-06-24"
"Global Deluxe Office Fabric Chairs","76.784","2017-11-03"
"Global Deluxe Stacking Chair  Gray","35.686","2017-07-16"
"Global Deluxe Stacking Chair  Gray","40.784","2017-12-16"
"Global Deluxe Steno Chair","69.282","2017-01-20"
"Global Deluxe Steno Chair","69.282","2017-03-24"
"Global Deluxe Steno Chair","61.584","2017-09-15"
"Global Deluxe Steno Chair","53.886","2017-12-08"
"Global Enterprise Series Seating High-Back Swivel/Tilt Chairs","189.686","2017-06-30"
"Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs","207.184","2017-08-07"
"Global Ergonomic Managers Chair","180.98","2017-03-03"
"Global Ergonomic Managers Chair","126.68599999999999","2017-06-19"
"Global Ergonomic Managers Chair","180.98","2017-09-17"
"Global Ergonomic Managers Chair","162.882","2017-09-25"
"Global Ergonomic Managers Chair","162.882","2017-11-24"
"Global Executive Mid-Back Managers Chair","232.784","2017-06-15"
"Global Executive Mid-Back Managers Chair","290.98","2017-12-09"
"Global Fabric Managers Chair  Dark Gray","100.98","2017-04-21"
"Global Fabric Managers Chair  Dark Gray","80.784","2017-07-16"
"Global Fabric Managers Chair  Dark Gray","80.784","2017-07-18"
"Global Geo Office Task Chair  Gray","64.784","2017-05-20"
"Global Geo Office Task Chair  Gray","64.784","2017-12-11"
"Global High-Back Leather Tilter  Burgundy","98.392","2017-02-25"
"Global High-Back Leather Tilter  Burgundy","122.99000000000001","2017-03-25"
"Global High-Back Leather Tilter  Burgundy","110.691","2017-10-05"
"Global High-Back Leather Tilter  Burgundy","98.392","2017-12-29"
"Global Highback Leather Tilter in Burgundy","90.99","2017-03-25"
"Global Highback Leather Tilter in Burgundy","90.99000000000001","2017-11-07"
"Global Highback Leather Tilter in Burgundy","63.693","2017-11-18"
"Global Leather & Oak Executive Chair  Burgundy","105.623","2017-03-27"
"Global Leather & Oak Executive Chair  Burgundy","120.712","2017-11-10"
"Global Leather and Oak Executive Chair  Black","240.784","2017-02-11"
"Global Leather and Oak Executive Chair  Black","300.98","2017-03-21"
"Global Leather and Oak Executive Chair  Black","300.98","2017-12-29"
"Global Leather Executive Chair","280.792","2017-06-11"
"Global Leather Executive Chair","280.792","2017-12-24"
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment  Black","160.784","2017-11-14"
"Global Leather Task Chair  Black","71.992","2017-09-02"
"Global Leather Task Chair  Black","80.991","2017-09-20"
"Global Leather Task Chair  Black","89.99000000000001","2017-09-25"
"Global Leather Task Chair  Black","71.992","2017-10-30"
"Global Leather Task Chair  Black","71.992","2017-11-09"
"Global Low Back Tilter Chair","90.882","2017-09-03"
"Global Low Back Tilter Chair","80.784","2017-09-07"
"Global Low Back Tilter Chair","70.686","2017-09-09"
"Global Low Back Tilter Chair","100.98","2017-12-04"
"Global Stack Chair without Arms  Black","18.186","2017-10-12"
"Global Super Steno Chair","67.186","2017-06-13"
"Global Super Steno Chair","76.784","2017-10-30"
"Global Troy Executive Leather Low-Back Tilter","450.88199999999995","2017-09-20"
"Global Troy Executive Leather Low-Back Tilter","400.78400000000005","2017-11-13"
"Global Value Mid-Back Managers Chair  Gray","35.623","2017-05-28"
"Global Value Mid-Back Managers Chair  Gray","40.711999999999996","2017-07-06"
"Global Value Mid-Back Managers Chair  Gray","48.712","2017-07-27"
"Global Value Mid-Back Managers Chair  Gray","60.89","2017-12-25"
"Global Value Steno Chair  Gray","48.592","2017-09-04"
"Global Value Steno Chair  Gray","60.74","2017-12-04"
"Global Value Steno Chair  Gray","48.592","2017-12-16"
"Global Wood Trimmed Managers Task Chair  Khaki","72.784","2017-04-01"
"Global Wood Trimmed Managers Task Chair  Khaki","72.784","2017-04-13"
"Global Wood Trimmed Managers Task Chair  Khaki","72.784","2017-04-17"
"Global Wood Trimmed Managers Task Chair  Khaki","72.784","2017-06-13"
"Global Wood Trimmed Managers Task Chair  Khaki","63.686","2017-09-17"
"Global Wood Trimmed Managers Task Chair  Khaki","63.686","2017-09-29"
"Global Wood Trimmed Managers Task Chair  Khaki","63.686","2017-11-06"
"Global Wood Trimmed Managers Task Chair  Khaki","63.686","2017-11-19"
"Globe Weis Peel & Seel First Class Envelopes","12.78","2017-10-22"
"Google Nexus 5","179.99","2017-05-14"
"Google Nexus 5","179.99","2017-05-27"
"Google Nexus 5","179.99","2017-11-28"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","73.592","2017-09-05"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","73.592","2017-09-28"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","73.592","2017-10-28"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","91.99","2017-12-01"
"Gould Plastics 18-Pocket Panel Bin  34w x 5-1/4d x 20-1/2h","91.99","2017-12-23"
"Grandstream GXP1160 VoIP phone","37.910000000000004","2017-02-06"
"Grandstream GXP1160 VoIP phone","30.328","2017-08-12"
"Grandstream GXP1160 VoIP phone","37.91","2017-08-18"
"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","5.98","2017-01-22"
"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)","4.784","2017-10-20"
"Green Bar Computer Printout Paper","54.96","2017-09-17"
"Green Bar Computer Printout Paper","54.96","2017-09-30"
"Green Bar Computer Printout Paper","43.968","2017-10-16"
"Green Canvas Binder for 8-1/2 x 14 Sheets","34.239999999999995","2017-03-08"
"Griffin GC17055 Auxiliary Audio Cable","14.392000000000001","2017-01-23"
"Griffin GC17055 Auxiliary Audio Cable","14.392","2017-10-27"
"Griffin GC17055 Auxiliary Audio Cable","14.392","2017-11-27"
"GuestStacker Chair with Chrome Finish Legs","297.408","2017-02-26"
"GuestStacker Chair with Chrome Finish Legs","297.408","2017-09-23"
"GuestStacker Chair with Chrome Finish Legs","260.232","2017-09-24"
"GuestStacker Chair with Chrome Finish Legs","260.232","2017-12-11"
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","4.9799999999999995","2017-05-13"
"Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","3.984","2017-08-04"
"Hand-Finished Solid Wood Document Frame","27.384","2017-12-04"
"Hand-Finished Solid Wood Document Frame","34.23","2017-12-29"
"Hanging Personal Folder File","15.700000000000001","2017-04-01"
"Hanging Personal Folder File","12.56","2017-09-07"
"Harbour Creations 67200 Series Stacking Chairs","71.17999999999999","2017-09-01"
"Harbour Creations 67200 Series Stacking Chairs","64.062","2017-11-05"
"Harbour Creations 67200 Series Stacking Chairs","56.944","2017-11-12"
"Harbour Creations Steel Folding Chair","69","2017-05-09"
"Harbour Creations Steel Folding Chair","86.25","2017-12-29"
